縣市,選舉區,姓名,號次,性別,出生年月日,年齡,推薦之政黨,當選次數(1998-2018),2018當選,議員照片,政治家族,涉案紀錄,吹哨者的涉案紀錄,政治工作,其他
新北市,8,林金結,14,男,1968-07-21T00:00:00Z,54,中國國民黨,2,y,y,無,無,無,"曾任2屆議員
2018年當選議員
曾任立委盧嘉辰辦公室主任
曾任國民黨土城區黨部主委
曾任新北市議會國民黨黨團書記長
曾任國民黨第20屆中央委員
曾任國民黨土城區黨部主委","國際獅子會300B2區第三專區主席
新北市土城區宜蘭縣同鄉會理事長
土城區農會代表
財團法人頂埔教育基金會董事
新北市義勇消防總隊顧問"
新北市,8,張昭隆,5,男,1966-10-22T00:00:00Z,56,台灣民眾黨,0,n,y,無,無,無,無,"曾任社團法人中華王爺慈善會理事長
曾任新北市大安庇護農場營運長
曾任華慈晨曦庇護工場負責人"
新北市,8,彭一書,1,男,1981-10-28T00:00:00Z,41,民主進步黨,0,n,y,無,無,無,無,無
新北市,8,陳世榮,13,男,1957-03-10T00:00:00Z,65,無,5,y,y,無,無,無,"曾任5屆議員
2018年當選議員
曾任樹林市市長
曾任立委盧修一、彭百顯助理",無
新北市,8,高乃芸,10,女,1993-04-15T00:00:00Z,29,民主進步黨,0,n,y,無,無,無,無,"諮商心理師
國民小學教師"
新北市,8,卓冠廷,17,男,1986-04-10T00:00:00Z,36,民主進步黨,0,n,y,"父親是曾擔任鶯歌鎮民代表會副主席的卓建鴻（改名前叫卓建國）
妻子是前時代力量立委洪慈庸",無,無,"曾為台中新聞局長、交通部部長辦公室主任
曾任國會助理","現任財團法人台灣智庫民調中心主任
曾為新北市警政線記者
為林佳龍子弟兵
媽媽是鶯歌陶藝老街第一任理事長蘇麗雪"
新北市,8,曾進益,8,男,1964-10-21T00:00:00Z,58,民主進步黨,0,n,y,無,無,無,無,無
新北市,8,洪佳君,6,女,1977-06-28T00:00:00Z,45,中國國民黨,4,y,y,"丈夫是3屆立委黃志雄
父親是5屆樹林區東昇里里長洪辰祐",無,無,"曾任4屆議員
2018年當選議員
曾任國民黨中央委員
曾任新北市議會黨團副書記長
曾任國民黨中央委員","1998年世界盃跆拳道金牌
曾任中華奧會婦女與運動委員會委員
曾任國民黨青年論政聯盟執行長"
新北市,8,蘇泓欽,7,男,1979-03-07T00:00:00Z,43,無,1,y,y,父親是5屆議員、2屆鶯歌鎮長、鎮民代表蘇有仁,無,無,"2018年當選議員
曾任1屆議員","土地銀行總行資訊電腦工程師
土城樹林雲林同鄉會顧問"
新北市,8,王正,4,男,1985-08-01T00:00:00Z,37,勞動黨,0,n,n,無,無,無,勞動黨新北市社會服務中心主任,"曾任台師大第10屆學生會長
北京大學國際關係學院博士
曾為世新大學通識教育中心助理教授
目前擔任中華青年發展聯合會理事長"
新北市,8,江怡臻,2,女,1982-11-07T00:00:00Z,40,中國國民黨,1,y,y,姑姑是前立委、板橋市市長、板橋區區長江惠貞,無,無,"2018年當選議員
曾任1屆議員
曾任新北市府副發言人、市長辦公室祕書
曾任國民黨國發院院長室主任
曾任中華民國總統府諮議
曾任國民黨組發會主委秘書",無
新北市,8,呂家愷,12,男,1989-09-02T00:00:00Z,33,中國國民黨,0,n,y,無,無,無,曾是侯友宜競選團隊青年軍之一，選後轉赴經發局、祕書處等部門歷練，曾擔任副發言人。,台灣「官窯」的知名陶瓷台華窯家族第二代
新北市,8,歐金獅,9,男,1952-05-01T00:00:00Z,70,無,1,n,y,無,"擔任政大土地重劃工程顧問有限公司負責人時，行使偽造之私文書，足以生損害於公眾及他人，犯行使偽造之私文書罪，遭判刑3月確定。[https://bit.ly/3TZYVIj]
擔任啟寶國際開發股份有限公司實際負責人，公司應收之股款，股東並未實際繳納，而以申請文件表明收足，遭判刑4月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c99%2c%e6%a1%83%e7%b0%a1%2c2596%2c20110224%2c1&ot=in]
競選議員期間透過樁腳預備行賄，遭判刑9月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c104%2c%e9%81%b8%e4%b8%8a%e8%a8%b4%2c16%2c20151118%2c2&ot=in]","擔任政大土地重劃工程顧問有限公司負責人時，行使偽造之私文書，足以生損害於公眾及他人，犯行使偽造之私文書罪，遭判刑3月確定。[https://bit.ly/3TZYVIj]
 擔任啟寶國際開發股份有限公司實際負責人，公司應收之股款，股東並未實際繳納，而以申請文件表明收足，遭判刑4月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c99%2c%e6%a1%83%e7%b0%a1%2c2596%2c20110224%2c1&ot=in]
 競選議員期間透過樁腳預備行賄，遭判刑9月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c104%2c%e9%81%b8%e4%b8%8a%e8%a8%b4%2c16%2c20151118%2c2&ot=in]","曾任1屆議員
曾任民進黨鶯歌鎮黨部主委
曾任民進黨全國黨代表","全國鄉鎮市黨部主委聯誼會副會長
樹三鶯嘉義同鄉會理事長
鶯歌鎮（彰雲嘉縣市）愛鄉會理事長
鶯歌鎮志工協進會理事長
國際獅子會300B2區第一副總監"
新北市,9,張凱鈞,3,男,1977-12-31T00:00:00Z,45,台灣民眾黨,0,n,y,無,擔任國防大學少校研究發展官期間，派訓英國倫敦大學進修，偽造單據核銷詐領學費補助，偽造私文書罪一審遭判刑5月。[https://bit.ly/3bH1n5p],擔任國防大學理工學院兵器系統中心少校研究發展官期間，派訓英國倫敦大學進修博士學位，偽造單據核銷學費補助，詐領補助金額，犯行使偽造私文書罪，一審遭判刑5月、二審審理中。[https://bit.ly/3bH1n5p],無,"曾任聯速科技有限公司總經理
Digi Space 共創空間董事創辦人
曾任國際獅子會300A2區青少年委員會主委
尪公獅子會會長
台北市艋舺扶輪社副社長
中華民國身心障礙潛能協會榮譽理事長
台北市社團法人文明人權服務協會理事長"
新北市,9,陳乃瑜,1,女,1982-02-26T00:00:00Z,40,民主進步黨,0,n,y,無,無,無,無,"曾任《三立新聞》主播
被外界視為接棒被迫退選的政治評論員張銘祐
屬於民進黨正國會派系"
新北市,9,陳永福,4,男,1958-10-01T00:00:00Z,64,民主進步黨,6,y,y,無,無,無,"曾任6屆議員
2018年當選議員
台北縣議會第3審查委員會召集人",無
新北市,9,陳儀君,2,女,1973-07-02T00:00:00Z,49,中國國民黨,3,y,y,父親是前縣議員、五峰里里長陳一郎,無,無,"曾任3屆議員
2018年當選議員
曾任2屆新店市市民代表
曾任國民黨中央黨部婦女部主任","新北市青年志工發展協會理事長
新北市警察局新店分局志工中隊長
新北市體育總會排舞委員會主委"
新北市,9,黃心華,5,男,1976-06-02T00:00:00Z,46,中國國民黨,0,n,y,無,無,無,"曾任國民黨智庫副執行長
曾擔任國民黨副發言人
曾任連勝文競選台北市長的政策組副組長
曾任郝龍斌競選基隆立委的政見規劃主任
曾任國民黨新北市黨部義務副主委",無
新北市,9,劉哲彰,6,男,1972-07-07T00:00:00Z,50,中國國民黨,3,y,y,"父親是縣議員、立委劉盛良
姐夫是國民黨立委江啟臣",無,無,"曾任3屆議員
2018年當選議員
曾代理石碇鄉長
曾任立委劉盛良國會辦公室主任
曾任台北縣政府客家事務局籌備處主任",清雲及景文科大助理教授
新北市,10,林裔綺,2,女,1968-04-26T00:00:00Z,54,民主進步黨,2,y,y,丈夫是2屆議員、2屆瑞芳鎮鎮長顏世雄,無,無,"曾任2屆議員
2018年當選議員
曾任顏世雄服務處主任
曾任瑞芳分局警察志工中隊長",無
新北市,10,蕭敬嚴,1,男,1992-12-15T00:00:00Z,30,中國國民黨,0,n,n,無,無,無,曾任國民黨青年部主任、國民黨副發言人、國民黨青年團總團長、國民黨青年中常委、2016年不分區立法委員候選人。,無
新北市,11,張錦豪,6,男,1979-10-15T00:00:00Z,43,民主進步黨,1,y,y,無,無,無,"曾任1屆議員
2018年當選議員
曾任立法委員沈發惠辦公室助理、主任
曾任行陸委會國會聯絡人
曾任民進黨中央黨部政策會副研究員、社發部、組織部專員
曾任新北市陳文治副議長辦公室主任",陳明通碩士指導學生
新北市,11,周雅玲,2,女,1968-06-25T00:00:00Z,54,民主進步黨,5,y,y,無,利用親友當人頭申報公費助理，12年來詐領1359萬餘元並以此在宜蘭置產，依《貪汙污治罪條例》起訴。[https://www.pcc.moj.gov.tw/media/261074/110-09-17-%E6%96%B0%E5%8C%97%E5%9C%B0%E6%AA%A2%E7%BD%B2%E5%81%B5%E8%BE%A6%E6%96%B0%E5%8C%97%E5%B8%82%E5%91%A8%E5%A7%93%E5%B8%82%E8%AD%B0%E5%93%A1%E8%A9%90%E9%A0%98%E5%85%AC%E8%B2%BB%E5%8A%A9%E7%90%86%E8%B2%BB%E6%A1%88-%E6%96%B0%E8%81%9E%E7%A8%BFdocx.pdf?mediaDL=true],與大妹一起利用親友當成人頭申報成公費助理，12年來下來詐領金額高達1359萬餘元，還利用詐領金額在宜蘭置產、支付親友計程車費、大樓管理費等，檢方依貪汙污治罪條例罪嫌起訴周雅玲。[https://www.pcc.moj.gov.tw/media/261074/110-09-17-%E6%96%B0%E5%8C%97%E5%9C%B0%E6%AA%A2%E7%BD%B2%E5%81%B5%E8%BE%A6%E6%96%B0%E5%8C%97%E5%B8%82%E5%91%A8%E5%A7%93%E5%B8%82%E8%AD%B0%E5%93%A1%E8%A9%90%E9%A0%98%E5%85%AC%E8%B2%BB%E5%8A%A9%E7%90%86%E8%B2%BB%E6%A1%88-%E6%96%B0%E8%81%9E%E7%A8%BFdocx.pdf?mediaDL=true],"曾任5屆議員
2018年當選議員
曾任民進黨臺北縣黨部婦展會委員
曾任民進黨新北市議會黨團幹事長、副總召
曾任新北市核能安全監督委員","曾任新北市足球委員會執行長
曾任汐止公共事務發展協會執行長
曾任萬里區觀光發展促進會執行長"
新北市,11,白珮茹,4,女,1975-05-17T00:00:00Z,47,中國國民黨,4,y,y,無,無,無,"曾任4屆議員
2018年當選議員
曾任國民黨黨代表","義消第六大隊汐止婦宣隊分隊長
新北市核安監督委員會委員"
新北市,11,廖先翔,3,男,1988-06-12T00:00:00Z,34,中國國民黨,1,y,y,父親是3屆議員廖正良,無,無,"2018年當選議員
曾任1屆議員
曾任議員廖正良服務處執行長
曾任國民黨立委李彥秀青年諮議團團長",無
新北市,11,彭立信,1,男,1973-09-28T00:00:00Z,49,台灣民眾黨,0,n,y,無,無,無,無,"國際扶輪社3523地區台北市華東扶輪社主委
國際獅子會區域主席、分區會長
台北市國際傑人會秘書長"
新北市,11,黃瑞傳,5,男,1950-04-07T00:00:00Z,72,無,0,n,y,無,無,無,無,"曾任汐止民眾服務社理事長
曾任紅太陽志工協会理事長
曾任黃氏宗親會會長
曾任大松山國際青商會會長
曾任後備軍人輔導中心首席顧問
曾任榮民榮眷關懷協會常務監事
曾任林氏宗親會顧問"
新北市,12,楊春妹,5,女,1961-02-19T00:00:00Z,61,中國國民黨,2,y,y,無,無,無,"曾任2屆議員
2018年當選議員
曾任新莊市市民代表
曾任國民黨新北市原住民工作會副會長
曾任立委楊仁福辦公室助理
曾任新北市議會國民黨團副書記長
曾任立法委員鄭天財新北市競選總部總策畫暨發言人
曾任立法委員章仁香國會辦公室助理",無
新北市,12,蘇錦雄 Paylang．Caya,6,男,1964-02-22T00:00:00Z,58,民主進步黨,0,y,y,無,無,無,"2018年當選議員
曾任2014新北市夷將拔路兒議員競選團隊總幹事
曾任1屆議員","新北市原住民族頭目協會總幹事
旅北都蘭同鄉會當選3屆會長
台灣基督長老會聖山教會長老"
新北市,12,吳國譽 La．Is．Amid,2,男,1981-09-14T00:00:00Z,41,中國國民黨,0,n,y,無,無,無,"曾任中華奧會副秘書長
擔任過台北市政府市長室與副市長室的主任研究員","曾為第10屆雲門流浪者計畫成員
父親是1964年東京奧運我代表團掌旗官、曼谷亞運十項全能金牌的吳阿民教授"
新北市,12,楊曉君,7,女,1972-12-18T00:00:00Z,50,無,0,n,y,無,無,無,無,無
新北市,12,宋雨蓁 Nikar．Falong,3,女,1981-07-17T00:00:00Z,41,無,0,y,y,無,無,無,"曾任2屆議員
2018年當選議員
曾任新北市黨團第2屆第4任副書記長","華夏科大都更諮商學分班講師
台灣都市更新推動全國學會名譽理事長"
新北市,12,林霈宸,8,女,1972-12-07T00:00:00Z,50,新黨,0,n,y,無,無,無,無,無
新北市,12,藞妏．尼卡兒,4,女,1966-11-10T00:00:00Z,56,無,0,n,y,丈夫是前新北市議員忠仁達祿斯,無,無,無,無
新北市,12,達佶祐．卡造 Takiyo．Kacaw,1,男,1969-02-07T00:00:00Z,53,台灣民眾黨,0,n,y,無,無,無,無,"內政部警政署第一警官隊
總統府侍衛室
國安局特勤中心
法務部矯正署兼任講師
中央研究院民族學研究所原住民族訪問研究學人"
新北市,13,楊萬金,1,男,1957-02-21T00:00:00Z,65,無,0,n,y,無,無,無,無,"曾獲選1992年十大傑出青年
新北市2021年原民模範父親
今年堅持參選遭國民黨開除黨籍"
新北市,13,馬見 Lahuy．Ipin,2,男,1992-02-25T00:00:00Z,30,無黨團結聯盟,0,y,y,無,無,無,2018年當選議員,"烏來區青年工作會會長
烏來區體育發展協會顧問"
新北市,13,林家豪,3,男,1983-07-31T00:00:00Z,39,台灣民眾黨,0,n,y,無,無,無,曾任行政院青年諮詢委員會委員,"新北市政府、原住民族委員會就業促進委員會委員
新北市泰雅族族群領袖
經濟部SBIR計畫審查委員
大葉大學國企系兼任講師"
新北市,13,何應明,4,男,1969-10-12T00:00:00Z,53,中國國民黨,0,n,y,無,無,無,"曾任立委孔文吉服務處烏來區主任
曾任新北市議員王建章辦公室主任
曾任國民黨黨代表","新北市烏來區民眾服務社常務理事
新北市烏來區老人會 總幹事"
桃園市,1,黃婉如,5,女,1954-10-05T00:00:00Z,68,中國國民黨,6,y,y,無,因妨害公務，遭判刑4月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c108%2c%e6%98%93%2c952%2c20191120%2c1&ot=in],因妨害公務，遭判刑4月確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c108%2c%e6%98%93%2c952%2c20191120%2c1&ot=in],"曾任6屆議員
2018年當選議員
曾任2屆市民代表",無
桃園市,1,于北辰,15,男,1968-01-02T00:00:00Z,54,無,0,NULL,y,無,無,無,"現為政治評論員
曾任國民黨桃園市黨部副主委
曾任國民黨黃復興黨部黃國園支黨部主委
曾任中華民國國防部戰規司參謀","中華民國陸軍少將退役
經營「于北辰將軍」Youtube頻道
2021年12月31日退出國民黨"
桃園市,1,陳美梅,16,女,1974-06-04T00:00:00Z,48,中國國民黨,3,y,y,伯伯是2屆議員陳炎坤,無,無,"曾任3屆議員
2018年當選議員
曾任國民黨全國黨代表、市民代表","桃園市陳姓宗親會副總長
桃園縣青工總會總會長、桃園市保母協會理事長
桃園市體育會足球委員主委"
桃園市,1,李曉鐘,21,男,1959-05-29T00:00:00Z,63,中國國民黨,6,y,y,親家是曾任5屆立委、縣議員、議長的陳根德,因涉入桃園縣議長賄選案，接受招待，遭判刑1年，緩刑3年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c90%2c%e9%87%8d%e4%b8%8a%e6%9b%b4(%e4%b8%89)%2c239%2c20021001%2c1],因涉入桃園縣議長賄選案，接受招待，遭判刑1年，緩刑3年確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TPHM%2c90%2c%e9%87%8d%e4%b8%8a%e6%9b%b4(%e4%b8%89)%2c239%2c20021001%2c1],"曾任6屆議員、3屆副議長
2018年當選議員
曾任桃園縣議會無黨籍聯盟幹事長","鎮撫宮重建委員會主委
桃園市武術太極拳協會理事長、桃園區槌球協會理事長、桃園市全民保齡球運動推廣協會理事長"
桃園市,1,羅岳峰,24,男,1986-10-29T00:00:00Z,36,無,0,NULL,y,無,無,無,曾任議員王浩宇服務處政策主任,無
桃園市,1,呂儀恬,13,女,1988-09-28T00:00:00Z,34,無,0,NULL,y,母親是本次參選基隆平地原住民議員的拔耐．茹妮老王,無,無,"曾任立委賴香伶桃園辦公室副主任、國會辦公室秘書
曾任民眾黨黨代表",2022年9月11日遭民眾黨開除
桃園市,1,李柏瑟,22,女,1962-11-13T00:00:00Z,60,民主進步黨,0,NULL,y,丈夫是2屆縣議員廖輝星,無,無,"曾任桃園市民代表
曾任議員廖輝星服務處主任",無
桃園市,1,余信憲,14,男,1989-09-05T00:00:00Z,33,民主進步黨,1,y,y,無,無,無,"曾任1屆議員
2018年當選議員
曾任立委鄭寶清政策顧問",「每日桃園」粉絲團小編
桃園市,1,黃成峻,2,男,1978-06-21T00:00:00Z,44,台灣民眾黨,0,NULL,y,"父親是2屆縣議員黃哲鐘
母親是曾任市民代表的李秋惠",無,無,"曾任縣議員黃哲鍾服務處主任
立法委員蔡壁如桃園區服務處主任",無
桃園市,1,張凱翔,23,男,1976-04-25T00:00:00Z,46,無,0,NULL,y,無,無,無,桃園市政顧問,合順聯合醫學集團執行長
桃園市,1,官正平,25,男,1970-02-17T00:00:00Z,52,無,0,NULL,y,無,無,無,任2屆新埔里里長,挺鄭寶清
桃園市,1,張碩芳,27,女,1984-05-26T00:00:00Z,38,中國國民黨,0,NULL,y,"母親是7屆議員劉茂群
姊姊是桃園市第三選區參選人張碩芬",無,無,曾任議員劉茂群辦公室秘書,Podcast 節目《袋鼠Cool媽咪陪你聊》主持人
桃園市,1,詹江村,9,男,1963-08-16T00:00:00Z,59,中國國民黨,4,y,y,無,"涉嫌妨害名譽，一審判罰金12萬。[https://udn.com/news/story/7321/6227117]
 詹江村指陳柏惟「賺紅錢」，法院認為未盡查證，依誹謗罪判拘役80日確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c109%2c%e6%98%93%2c745%2c20210219%2c1]","涉嫌妨害名譽，一審判罰金12萬。[https://udn.com/news/story/7321/6227117]
 詹江村指陳柏惟「賺紅錢」，法院認為未盡查證，依誹謗罪判拘役80日確定。[https://law.judicial.gov.tw/FJUD/data.aspx?ty=JD&id=TYDM%2c109%2c%e6%98%93%2c745%2c20210219%2c1]","曾任4屆議員
2018年當選議員
曾任朱立倫縣長競選宣傳部主任",無
